Source,Station,Latitude,Longitude,Region,SubRegion,YearAdj,Season,Month,Date,Datetime,DissAmmonia_Sign,DissAmmonia,DissNitrateNitrite_Sign,DissNitrateNitrite,DissOrthophos_Sign,DissOrthophos
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1993,Spring,5,1993-05-17,1993-05-17 17:20:00,<,0.01,=,0.15,=,0.02
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1993,Spring,5,1993-05-17,1993-05-17 14:25:00,=,0.02,=,0.16,=,0.03
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1993,Spring,5,1993-05-17,1993-05-17 15:00:00,=,0.11,=,0.14,=,0.04
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1993,Spring,5,1993-05-17,1993-05-17 16:40:00,<,0.01,=,0.27,=,0.02
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1993,Spring,5,1993-05-17,1993-05-17 13:55:00,=,0.02,=,0.17,=,0.03
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1993,Spring,5,1993-05-17,1993-05-17 12:15:00,=,0.05,=,0.28,=,0.07
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1993,Spring,5,1993-05-18,1993-05-18 16:00:00,<,0.01,=,0.18,=,0.04
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1993,Spring,5,1993-05-18,1993-05-18 17:00:00,<,0.01,=,0.1,=,0.03
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1993,Spring,5,1993-05-18,1993-05-18 14:30:00,=,0.05,=,0.55,=,0.08
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1993,Spring,5,1993-05-18,1993-05-18 15:10:00,<,0.01,=,0.4,=,0.05
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1993,Summer,6,1993-06-10,1993-06-10 08:55:00,=,0.05,=,0.09,=,0.02
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1993,Summer,6,1993-06-10,1993-06-10 09:55:00,=,0.04,=,0.14,=,0.07
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1993,Summer,6,1993-06-11,1993-06-11 13:45:00,=,0.02,=,0.08,=,0.04
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1993,Summer,6,1993-06-11,1993-06-11 11:55:00,=,0.21,=,0.02,=,0.12
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1993,Summer,6,1993-06-14,1993-06-14 14:50:00,<,0.01,=,0.05,=,0.02
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1993,Summer,6,1993-06-14,1993-06-14 12:55:00,=,0.04,=,0.14,=,0.03
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1993,Summer,6,1993-06-14,1993-06-14 13:25:00,=,0.06,=,0.15,=,0.04
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1993,Summer,6,1993-06-14,1993-06-14 14:25:00,=,0.02,=,0.16,=,0.03
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1993,Summer,6,1993-06-14,1993-06-14 12:15:00,=,0.01,=,0.11,=,0.03
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1993,Summer,6,1993-06-14,1993-06-14 10:15:00,<,0.01,=,0.12,=,0.04
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1993,Summer,6,1993-06-15,1993-06-15 15:30:00,<,0.01,=,0.11,=,0.03
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1993,Summer,6,1993-06-15,1993-06-15 16:30:00,=,0.02,=,0.13,=,0.04
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1993,Summer,6,1993-06-15,1993-06-15 14:20:00,=,0.06,=,0.16,=,0.06
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1993,Summer,6,1993-06-15,1993-06-15 15:05:00,<,0.01,=,0.11,=,0.03
USGS_SFBS,2,38.063333,-121.851667,Confluence,Confluence,1993,Summer,6,1993-06-15,1993-06-15 14:49:00,=,0.0252126,=,0.12718356,=,0.03531036
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,1993,Summer,6,1993-06-15,1993-06-15 14:32:00,=,0.00896448,=,0.11821907999999999,=,0.035000619999999996
USGS_SFBS,5,38.06,-121.98,Suisun Bay,Mid Suisun Bay,1993,Summer,6,1993-06-15,1993-06-15 12:38:00,=,0.0028014000000000003,=,0.12340167,=,0.03469088000000001
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1993,Summer,6,1993-06-15,1993-06-15 11:21:00,=,0.00392196,=,0.12102048000000001,=,0.0371688
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,1993,Summer,6,1993-06-15,1993-06-15 15:07:00,=,0.032496239999999996,=,0.12060027,=,0.03469088000000001
USGS_SFBS,653,38.105,-121.72,Confluence,Sacramento River near Rio Vista,1993,Summer,6,1993-06-15,1993-06-15 15:36:00,=,0.09356676,=,0.14651322000000003,=,0.03840776
USGS_SFBS,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1993,Summer,6,1993-06-15,1993-06-15 16:12:00,=,0.09244619999999999,=,0.15561777,=,0.0387175
USGS_SFBS,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1993,Summer,6,1993-06-15,1993-06-15 10:59:00,=,0.03669834,=,0.13614804000000003,=,0.05017788000000001
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,North,Middle Sacramento River,1993,Summer,6,1993-06-24,1993-06-24 11:00:00,=,0.01,=,0.095,=,0.02
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1993,Summer,7,1993-07-08,1993-07-08 08:20:00,=,0.19,=,0.09,=,0.04
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1993,Summer,7,1993-07-08,1993-07-08 09:40:00,=,0.02,=,0.02,=,0.05
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1993,Summer,7,1993-07-12,1993-07-12 14:30:00,<,0.01,< (estimated),0.01,=,0.03
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1993,Summer,7,1993-07-12,1993-07-12 12:35:00,=,0.03,=,1.2,=,0.13
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1993,Summer,7,1993-07-13,1993-07-13 14:55:00,<,0.01,=,0.11,=,0.05
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1993,Summer,7,1993-07-13,1993-07-13 12:10:00,=,0.09,=,0.19,=,0.05
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1993,Summer,7,1993-07-13,1993-07-13 12:50:00,=,0.11,=,0.15,=,0.04
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1993,Summer,7,1993-07-13,1993-07-13 14:25:00,=,0.03,=,0.14,=,0.03
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1993,Summer,7,1993-07-13,1993-07-13 11:40:00,=,0.05,=,0.25,=,0.06
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1993,Summer,7,1993-07-13,1993-07-13 09:55:00,=,0.07,=,0.26,=,0.08
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1993,Summer,7,1993-07-14,1993-07-14 13:20:00,=,0.02,=,0.27,=,0.08
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1993,Summer,7,1993-07-14,1993-07-14 14:20:00,=,0.03,=,0.23,=,0.06
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1993,Summer,7,1993-07-14,1993-07-14 12:10:00,=,0.08,=,0.29,=,0.1
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1993,Summer,7,1993-07-14,1993-07-14 12:55:00,=,0.03,=,0.27,=,0.09
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1993,Summer,7,1993-07-23,1993-07-23 07:00:00,=,0.23,=,0.06,=,NA
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1993,Summer,7,1993-07-23,1993-07-23 08:15:00,<,0.01,< (estimated),0.01,=,NA
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1993,Summer,7,1993-07-26,1993-07-26 14:05:00,<,0.01,=,0.03,=,NA
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1993,Summer,7,1993-07-26,1993-07-26 12:25:00,=,0.02,=,0.76,=,NA
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1993,Summer,7,1993-07-27,1993-07-27 15:40:00,=,0.01,=,0.16,=,NA
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1993,Summer,7,1993-07-27,1993-07-27 13:00:00,=,0.07,=,0.18,=,NA
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1993,Summer,7,1993-07-27,1993-07-27 13:30:00,=,0.1,=,0.13,=,NA
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1993,Summer,7,1993-07-27,1993-07-27 15:10:00,=,0.06,=,0.13,=,NA
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1993,Summer,7,1993-07-27,1993-07-27 12:30:00,=,0.03,=,0.18,=,NA
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1993,Summer,7,1993-07-27,1993-07-27 10:55:00,=,0.07,=,0.33,=,NA
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1993,Summer,7,1993-07-28,1993-07-28 13:45:00,=,0.02,=,0.28,=,NA
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1993,Summer,7,1993-07-28,1993-07-28 14:45:00,=,0.02,=,0.24,=,NA
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1993,Summer,7,1993-07-28,1993-07-28 12:35:00,=,0.08,=,0.32,=,NA
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1993,Summer,7,1993-07-28,1993-07-28 13:15:00,=,0.04,=,0.3,=,NA
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1993,Summer,8,1993-08-05,1993-08-05 07:20:00,=,0.14,=,0.08,=,0.03
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1993,Summer,8,1993-08-05,1993-08-05 08:40:00,=,0.01,< (estimated),0.01,=,0.04
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1993,Summer,8,1993-08-09,1993-08-09 14:45:00,<,0.01,=,0.16,=,0.04
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1993,Summer,8,1993-08-09,1993-08-09 13:05:00,=,0.02,=,0.95,=,0.1
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1993,Summer,8,1993-08-10,1993-08-10 14:15:00,=,0.02,=,0.16,=,0.05
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1993,Summer,8,1993-08-10,1993-08-10 11:00:00,=,0.06,=,0.15,=,0.04
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1993,Summer,8,1993-08-10,1993-08-10 11:40:00,=,0.1,=,0.12,=,0.04
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1993,Summer,8,1993-08-10,1993-08-10 13:45:00,=,0.06,=,0.13,=,0.04
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1993,Summer,8,1993-08-10,1993-08-10 10:25:00,=,0.04,=,0.19,=,0.06
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1993,Summer,8,1993-08-10,1993-08-10 08:35:00,=,0.06,=,0.31,=,0.09
USGS_SFBS,2,38.063333,-121.851667,Confluence,Confluence,1993,Summer,8,1993-08-10,1993-08-10 16:48:00,=,0.05028513,=,0.20268129000000001,=,0.05823112
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,1993,Summer,8,1993-08-10,1993-08-10 16:36:00,=,0.03879939,=,0.22565277,=,0.06287722
USGS_SFBS,5,38.06,-121.98,Suisun Bay,Mid Suisun Bay,1993,Summer,8,1993-08-10,1993-08-10 15:53:00,=,0.03473736,=,0.26781384,=,0.07185968
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1993,Summer,8,1993-08-10,1993-08-10 15:33:00,=,0.05630813999999999,=,0.3011505,=,0.08301032000000001
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,1993,Summer,8,1993-08-10,1993-08-10 17:00:00,=,0.0854427,=,0.15869931,=,0.04615126
USGS_SFBS,653,38.105,-121.72,Confluence,Sacramento River near Rio Vista,1993,Summer,8,1993-08-10,1993-08-10 17:35:00,=,0.11541768000000001,=,0.13404699,=,0.03964672
USGS_SFBS,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1993,Summer,8,1993-08-10,1993-08-10 18:00:00,=,0.12312152999999999,=,0.12830412,=,0.03933698
USGS_SFBS,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1993,Summer,8,1993-08-10,1993-08-10 15:03:00,=,0.09734865000000001,=,0.33112548,=,0.09663888000000001
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1993,Summer,8,1993-08-11,1993-08-11 12:20:00,=,0.03,=,0.24,=,0.06
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1993,Summer,8,1993-08-11,1993-08-11 13:15:00,=,0.04,=,0.2,=,0.06
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1993,Summer,8,1993-08-11,1993-08-11 11:10:00,=,0.08,=,0.32,=,0.1
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1993,Summer,8,1993-08-11,1993-08-11 11:55:00,=,0.02,=,0.26,=,0.08
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1993,Fall,9,1993-09-07,1993-09-07 09:45:00,=,0.21,=,0.12,=,0.05
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1993,Fall,9,1993-09-07,1993-09-07 10:55:00,=,0.02,=,0.04,=,0.05
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1993,Fall,9,1993-09-08,1993-09-08 14:00:00,<,0.01,=,0.18,=,0.04
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1993,Fall,9,1993-09-08,1993-09-08 12:15:00,=,0.1,=,1.42,=,0.12
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1993,Fall,9,1993-09-09,1993-09-09 13:35:00,<,0.01,=,0.19,=,0.05
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1993,Fall,9,1993-09-09,1993-09-09 10:50:00,=,0.12,=,0.21,=,0.05
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1993,Fall,9,1993-09-09,1993-09-09 11:25:00,=,0.02,=,0.18,=,0.05
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1993,Fall,9,1993-09-09,1993-09-09 13:05:00,=,0.09,=,0.18,=,0.04
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1993,Fall,9,1993-09-09,1993-09-09 10:20:00,=,0.04,=,0.25,=,0.07
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1993,Fall,9,1993-09-09,1993-09-09 08:30:00,=,0.07,=,0.34,=,0.1
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1993,Fall,9,1993-09-10,1993-09-10 12:05:00,=,0.04,=,0.3,=,0.09
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1993,Fall,9,1993-09-10,1993-09-10 13:05:00,=,0.04,=,0.25,=,0.06
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1993,Fall,9,1993-09-10,1993-09-10 10:55:00,=,0.08,=,0.35,=,0.11
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1993,Fall,9,1993-09-10,1993-09-10 11:40:00,=,0.05,=,0.32,=,0.09
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,North,Middle Sacramento River,1993,Fall,9,1993-09-15,1993-09-15 11:00:00,=,0.03,=,0.14,=,0.03
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1993,Fall,10,1993-10-05,1993-10-05 08:35:00,=,0.36,=,0.15,=,0.07
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1993,Fall,10,1993-10-05,1993-10-05 09:35:00,=,0.02,=,0.22,=,0.04
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1993,Fall,10,1993-10-06,1993-10-06 13:15:00,=,0.02,=,0.26,=,0.03
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1993,Fall,10,1993-10-06,1993-10-06 11:25:00,=,0.08,=,2.05,=,0.08
USGS_SFBS,2,38.063333,-121.851667,Confluence,Confluence,1993,Fall,10,1993-10-06,1993-10-06 13:45:00,=,0.10155075000000001,=,0.33952968,=,0.07402786
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,1993,Fall,10,1993-10-06,1993-10-06 13:32:00,=,0.09692844,=,0.34765374,=,0.08270058
USGS_SFBS,5,38.06,-121.98,Suisun Bay,Mid Suisun Bay,1993,Fall,10,1993-10-06,1993-10-06 12:05:00,=,0.07031514,=,0.38491236,=,0.09323174
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1993,Fall,10,1993-10-06,1993-10-06 11:33:00,=,0.08432213999999999,=,0.38883432,=,0.10097524
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,1993,Fall,10,1993-10-06,1993-10-06 14:05:00,=,0.112056,=,0.30002994000000005,=,0.06225774
USGS_SFBS,653,38.105,-121.72,Confluence,Sacramento River near Rio Vista,1993,Fall,10,1993-10-06,1993-10-06 14:35:00,=,0.154077,=,0.25268628,=,0.0542045
USGS_SFBS,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1993,Fall,10,1993-10-06,1993-10-06 15:05:00,=,0.2017008,=,0.23825907000000002,=,0.0542045
USGS_SFBS,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1993,Fall,10,1993-10-06,1993-10-06 11:08:00,=,0.08642319,=,0.38841411000000003,=,0.10624082000000001
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1993,Fall,10,1993-10-07,1993-10-07 13:00:00,=,0.04,=,0.28,=,0.04
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1993,Fall,10,1993-10-07,1993-10-07 09:55:00,=,0.08,=,0.27,=,0.04
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1993,Fall,10,1993-10-07,1993-10-07 10:35:00,=,0.14,=,0.23,=,0.06
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1993,Fall,10,1993-10-07,1993-10-07 12:35:00,=,0.11,=,0.25,=,0.04
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1993,Fall,10,1993-10-07,1993-10-07 09:25:00,=,0.07,=,0.32,=,0.07
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1993,Fall,10,1993-10-07,1993-10-07 07:20:00,=,0.06,=,0.46,=,0.08
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1993,Fall,10,1993-10-12,1993-10-12 14:55:00,=,0.06,=,0.36,=,0.09
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1993,Fall,10,1993-10-12,1993-10-12 16:00:00,=,0.08,=,0.3,=,0.06
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1993,Fall,10,1993-10-12,1993-10-12 13:45:00,=,0.12,=,0.37,=,0.11
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1993,Fall,10,1993-10-12,1993-10-12 14:30:00,=,0.06,=,0.38,=,0.1
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1993,Fall,11,1993-11-03,1993-11-03 08:45:00,=,0.4,=,0.18,=,0.09
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1993,Fall,11,1993-11-03,1993-11-03 10:05:00,=,0.01,=,0.29,=,0.03
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1993,Fall,11,1993-11-08,1993-11-08 14:55:00,=,0.02,=,0.31,=,0.04
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1993,Fall,11,1993-11-08,1993-11-08 13:00:00,=,0.84,=,1.7,=,0.05
USGS_SFBS,2,38.063333,-121.851667,Confluence,Confluence,1993,Fall,11,1993-11-08,1993-11-08 17:42:00,=,0.17186589,=,0.43113546,=,0.0650454
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,1993,Fall,11,1993-11-08,1993-11-08 17:27:00,=,0.15379686,=,0.44500239,=,0.06783306
USGS_SFBS,5,38.06,-121.98,Suisun Bay,Mid Suisun Bay,1993,Fall,11,1993-11-08,1993-11-08 16:41:00,=,0.10281138,=,0.46671324000000003,=,0.07774473999999999
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1993,Fall,11,1993-11-08,1993-11-08 16:09:00,=,0.09230613,=,0.46181078999999997,=,0.08301032000000001
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,1993,Fall,11,1993-11-08,1993-11-08 18:02:00,=,0.21906948,=,0.39667824,=,0.06163826
USGS_SFBS,653,38.105,-121.72,Confluence,Sacramento River near Rio Vista,1993,Fall,11,1993-11-08,1993-11-08 18:31:00,=,0.27719853,=,0.32790387,=,0.05823112
USGS_SFBS,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1993,Fall,11,1993-11-08,1993-11-08 18:56:00,=,0.31025505,=,0.29218602,=,0.05699216000000001
USGS_SFBS,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1993,Fall,11,1993-11-08,1993-11-08 15:42:00,=,0.09594795,=,0.44934456,=,0.092922
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1993,Fall,11,1993-11-09,1993-11-09 15:15:00,=,0.05,=,0.33,=,0.06
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1993,Fall,11,1993-11-09,1993-11-09 12:35:00,=,0.12,=,0.34,=,0.07
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1993,Fall,11,1993-11-09,1993-11-09 13:10:00,=,0.15,=,0.28,=,0.05
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1993,Fall,11,1993-11-09,1993-11-09 14:50:00,=,0.09,=,0.3,=,0.03
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1993,Fall,11,1993-11-09,1993-11-09 12:00:00,=,0.09,=,0.38,=,0.08
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1993,Fall,11,1993-11-09,1993-11-09 10:20:00,=,0.08,=,0.37,=,0.09
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1993,Fall,11,1993-11-10,1993-11-10 13:00:00,=,0.08,=,0.37,=,0.09
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1993,Fall,11,1993-11-10,1993-11-10 14:00:00,=,0.09,=,0.35,=,0.08
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1993,Fall,11,1993-11-10,1993-11-10 11:50:00,=,0.08,=,0.32,=,0.1
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1993,Fall,11,1993-11-10,1993-11-10 12:35:00,=,0.08,=,0.37,=,0.1
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1994,Winter,12,1993-12-03,1993-12-03 09:05:00,=,0.33,=,0.21,=,0.07
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1994,Winter,12,1993-12-03,1993-12-03 10:25:00,=,0.03,=,0.49,=,0.04
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1994,Winter,12,1993-12-06,1993-12-06 14:45:00,=,0.11,=,0.37,=,0.06
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1994,Winter,12,1993-12-06,1993-12-06 12:55:00,=,0.28,=,1.8,=,0.11
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1994,Winter,12,1993-12-07,1993-12-07 13:35:00,=,0.13,=,0.36,=,0.07
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1994,Winter,12,1993-12-07,1993-12-07 10:50:00,=,0.18,=,0.34,=,0.08
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1994,Winter,12,1993-12-07,1993-12-07 11:25:00,=,0.22,=,0.31,=,0.08
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1994,Winter,12,1993-12-07,1993-12-07 13:05:00,=,0.21,=,0.3,=,0.07
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1994,Winter,12,1993-12-07,1993-12-07 10:20:00,=,0.15,=,0.37,=,0.08
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1994,Winter,12,1993-12-07,1993-12-07 08:20:00,=,0.14,=,0.39,=,0.09
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1994,Winter,12,1993-12-08,1993-12-08 12:00:00,=,0.15,=,0.35,=,0.1
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1994,Winter,12,1993-12-08,1993-12-08 13:00:00,=,0.16,=,0.36,=,0.08
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1994,Winter,12,1993-12-08,1993-12-08 10:50:00,=,0.14,=,0.37,=,0.12
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1994,Winter,12,1993-12-08,1993-12-08 11:35:00,=,0.15,=,0.34,=,0.1
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,North,Middle Sacramento River,1994,Winter,12,1993-12-15,1993-12-15 11:20:00,=,0.03,=,0.27,=,0.03
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1994,Winter,1,1994-01-03,1994-01-03 10:10:00,=,0.41,=,0.18,=,0.06
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1994,Winter,1,1994-01-03,1994-01-03 11:10:00,=,0.07,=,0.62,=,0.05
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1994,Winter,1,1994-01-05,1994-01-05 13:50:00,=,0.12,=,0.46,=,0.05
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1994,Winter,1,1994-01-05,1994-01-05 12:10:00,=,1.2,=,1.8,=,0.21
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1994,Winter,1,1994-01-06,1994-01-06 14:00:00,=,0.14,=,0.37,=,0.05
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1994,Winter,1,1994-01-06,1994-01-06 11:10:00,=,0.16,=,0.32,=,0.06
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1994,Winter,1,1994-01-06,1994-01-06 11:45:00,=,0.17,=,0.29,=,0.05
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1994,Winter,1,1994-01-06,1994-01-06 13:30:00,=,0.2,=,0.3,=,0.06
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1994,Winter,1,1994-01-06,1994-01-06 10:40:00,=,0.16,=,0.36,=,0.06
